,name,code,2016 매출,2017 매출,2018 매출,2019 매출,2020 매출,매출 증가 Check,2016 영업이익,2017 영업이익,2018 영업이익,2019 영업이익,2020 영업이익,영업이익 Check,영업이익 증가 Check,2016 ROE,2017 ROE,2018 ROE,2019 ROE,2020 ROE,ROE 평균 check,2016 배당금,2017 배당금,2018 배당금,2019 배당금,2020 배당금,배당금증가 Check,현금배당수익률,배당 checker,Unnamed: 1_level_1 매출,Unnamed: 1_level_1 영업이익,Unnamed: 1_level_1 ROE,Unnamed: 1_level_1 배당금,Unnamed: 2_level_1 매출,Unnamed: 3_level_1 매출,Unnamed: 2_level_1 영업이익,Unnamed: 3_level_1 영업이익,Unnamed: 2_level_1 ROE,Unnamed: 3_level_1 ROE,error code,2021 매출,2021 영업이익,2021 ROE,2021 배당금,Unnamed: 2_level_1 배당금,Unnamed: 4_level_1 매출,Unnamed: 5_level_1 매출,Unnamed: 4_level_1 영업이익,Unnamed: 5_level_1 영업이익,Unnamed: 4_level_1 ROE,Unnamed: 5_level_1 ROE,2015 매출,2015 영업이익,2015 ROE,2015 배당금
1800,하나금융17호스팩,363260,,,,,0.0,True,,,,,0.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
1801,하나머스트7호스팩,372290,,,,,0.0,True,,,,,0.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
1802,한국비엔씨,256840,124.0,150.0,167.0,177.0,194.0,True,13.0,30.0,43.0,23.0,9.0,True,False,4.96,33.11,23.96,-27.36,4.41,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,한국파마,032300,622.0,560.0,605.0,661.0,715.0,CHECK,67.0,44.0,57.0,72.0,46.0,True,False,-2.68,14.57,19.11,22.64,8.64,True,0.0,75.0,50.0,50.0,50.0,False,0.23,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,한창산업,079170,475.0,539.0,623.0,654.0,563.0,False,35.0,24.0,3.0,10.0,9.0,True,False,4.0,2.34,2.72,2.24,2.23,False,120.0,110.0,120.0,110.0,120.0,False,1.59,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,한화에스비아이스팩,317320,,,,0.0,0.0,True,,,,0.0,-1.0,False,False,,,,,0.14,False,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,해성티피씨,059270,182.0,172.0,155.0,153.0,167.0,CHECK,-36.0,-43.0,-5.0,-13.0,-3.0,False,False,-291.73,-106.28,-4.58,-7.46,-4.47,False,0.0,0.0,0.0,0.0,0.0,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,핸디소프트,220180,369.0,401.0,420.0,348.0,177.0,False,19.0,-13.0,-55.0,-35.0,10.0,False,False,,-12.77,-32.64,-26.36,6.04,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,현대공업,170030,2132.0,1766.0,1586.0,1667.0,2098.0,CHECK,182.0,91.0,-6.0,34.0,126.0,False,False,17.38,6.46,1.04,4.1,10.33,False,92.0,37.0,66.0,66.0,132.0,False,1.43,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,화신정공,126640,2050.0,2004.0,2119.0,2311.0,2471.0,CHECK,45.0,28.0,15.0,40.0,66.0,True,False,4.72,3.81,1.35,4.39,5.8,False,20.0,20.0,20.0,30.0,30.0,True,1.71,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,휴마시스,205470,89.0,85.0,97.0,92.0,457.0,CHECK,-1.0,-1.0,-10.0,-9.0,254.0,False,False,2.61,-33.56,-5.38,-7.82,,False,0.0,0.0,0.0,0.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,휴맥스,115160,13505.0,16116.0,14390.0,10352.0,8746.0,False,201.0,80.0,-274.0,300.0,135.0,False,False,1.33,-7.02,-11.59,5.04,-24.36,False,138.0,0.0,0.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,휴비츠,065510,669.0,704.0,789.0,880.0,701.0,False,124.0,91.0,83.0,117.0,69.0,True,False,15.15,3.99,8.72,9.16,-3.27,False,100.0,150.0,150.0,150.0,100.0,False,1.34,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,흥국,010240,627.0,916.0,1180.0,1045.0,1191.0,CHECK,52.0,88.0,111.0,89.0,156.0,True,False,7.5,13.25,14.23,10.85,16.61,True,75.0,125.0,125.0,150.0,180.0,True,3.1,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,굿센,243870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1815,데이드림엔터,348840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1816,듀켐바이오,176750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1817,라이프사이언스테크놀로지,285770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1818,렌딩머신,179720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1819,로보쓰리,238500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1820,미래엔에듀파트너,208890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1821,바이오인프라생명과학,266470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1822,셀젠텍,258250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1823,수프로,185190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1824,스템랩,258540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1825,에스앤디,260970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1826,에스에이티이엔지,158300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1827,에스엠비나,299670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1828,에이원알폼,234070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1829,유니포인트,121060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1830,이노진,344860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1831,이성씨엔아이,379390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1832,제노텍,066830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1833,탑선,180060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1834,파워풀엑스,266870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1835,CJ CGV,079160,14322.0,17144.0,17694.0,19423.0,5834.0,False,703.0,862.0,777.0,1220.0,-3887.0,False,False,3.1,-0.41,-49.56,-57.6,-314.44,False,308.0,308.0,176.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,DB하이텍,000990,7731.0,6797.0,6693.0,8074.0,9359.0,CHECK,1724.0,1432.0,1130.0,1813.0,2393.0,True,False,29.65,27.62,17.12,17.39,23.07,True,0.0,250.0,250.0,350.0,350.0,True,0.69,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,DL이앤씨,375500,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 99, in checker
    roe_average = round(sum(roe) / len(roe), 2)
ZeroDivisionError: division by zero
",,,,,,,,,,,,,,,
1838,HDC현대EP,089470,8612.0,9144.0,9108.0,8351.0,6894.0,False,689.0,415.0,144.0,341.0,346.0,True,False,21.14,11.39,3.02,4.66,4.79,False,140.0,120.0,60.0,120.0,140.0,False,2.11,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,HSD엔진,082740,8029.0,7689.0,5113.0,6743.0,8300.0,CHECK,42.0,135.0,-353.0,-218.0,200.0,False,False,-32.68,-1.92,-4.83,-19.76,3.16,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,LF,093050,15293.0,16021.0,17067.0,18517.0,16105.0,False,790.0,1101.0,1195.0,875.0,771.0,True,False,4.99,6.87,7.35,5.65,1.41,False,500.0,500.0,500.0,500.0,500.0,True,3.4,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,LG생활건강,051900,60941.0,61051.0,67475.0,76854.0,78445.0,True,8809.0,9300.0,10392.0,11764.0,12209.0,True,True,24.87,21.94,20.98,20.32,17.92,True,7500.0,9000.0,9250.0,11000.0,11000.0,True,0.68,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,SG세계물산,004060,3086.0,2854.0,3202.0,2461.0,1678.0,False,13.0,-67.0,39.0,1.0,-208.0,False,False,-1.88,-3.32,3.43,4.81,-5.16,False,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,SIMPAC,009160,2671.0,2306.0,3062.0,4301.0,3659.0,CHECK,236.0,117.0,102.0,111.0,78.0,True,False,6.85,5.36,20.48,2.17,7.54,False,100.0,80.0,60.0,60.0,60.0,False,2.43,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,SKC,011790,23594.0,26535.0,27678.0,23611.0,27022.0,CHECK,1493.0,1757.0,2011.0,1398.0,1908.0,True,False,3.01,7.7,8.09,3.86,2.21,False,750.0,900.0,1000.0,1000.0,1000.0,True,1.06,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,SK디앤디,210980,2764.0,3308.0,5628.0,4547.0,6998.0,CHECK,404.0,237.0,851.0,823.0,1398.0,True,False,13.99,23.14,17.29,12.66,14.88,True,353.0,600.0,600.0,600.0,600.0,True,1.39,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,SK아이이테크놀로지,361610,,,,2630.0,4693.0,True,,,,806.0,1252.0,True,True,,,,,11.0,True,,,,0.0,0.0,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,SUN&L,002820,5512.0,6218.0,5623.0,4559.0,4125.0,False,139.0,-8.0,-50.0,-187.0,-38.0,False,False,3.16,-2.62,-3.04,-15.85,-4.32,False,205.0,0.0,70.0,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,TCC스틸,002710,4445.0,3914.0,4132.0,4372.0,4318.0,CHECK,154.0,81.0,171.0,129.0,10.0,True,False,15.57,1.52,9.19,4.42,-1.3,False,0.0,0.0,76.0,29.0,15.0,False,0.28,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,TYM,002900,3589.0,5283.0,5899.0,6174.0,7133.0,True,-11.0,-19.0,-54.0,137.0,291.0,False,False,2.64,-30.72,-11.73,5.07,2.98,False,8.0,12.0,8.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,가온전선,000500,7494.0,8370.0,8407.0,8303.0,8574.0,CHECK,154.0,79.0,52.0,71.0,127.0,True,False,1.04,0.54,0.04,2.12,3.65,False,600.0,600.0,600.0,600.0,600.0,True,2.75,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,경보제약,214390,1867.0,1917.0,2013.0,1917.0,2153.0,CHECK,156.0,246.0,173.0,62.0,87.0,True,False,10.08,13.26,9.03,3.55,6.16,False,200.0,250.0,200.0,100.0,100.0,False,0.61,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,고려산업,002140,1723.0,1745.0,1584.0,1925.0,1905.0,CHECK,67.0,59.0,58.0,58.0,92.0,True,False,8.66,5.93,4.34,4.75,6.91,False,30.0,35.0,30.0,30.0,35.0,False,0.71,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,광전자,017900,1709.0,1774.0,1769.0,1662.0,1502.0,False,-14.0,83.0,25.0,-15.0,-78.0,False,False,0.98,1.42,3.07,1.56,-7.56,False,0.0,50.0,50.0,50.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,남광토건,001260,1836.0,1156.0,1572.0,2362.0,2380.0,CHECK,-93.0,18.0,111.0,48.0,152.0,False,False,-5.37,4.05,12.37,7.58,23.09,False,0.0,0.0,0.0,0.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,넥센,005720,3214.0,3140.0,13600.0,22913.0,19685.0,CHECK,1091.0,734.0,1436.0,2251.0,623.0,True,False,12.86,9.42,6.63,5.96,1.05,False,75.0,75.0,75.0,80.0,85.0,True,1.84,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,다우기술,023590,11534.0,13329.0,22024.0,29018.0,47329.0,True,2534.0,3302.0,3241.0,5075.0,10154.0,True,False,10.95,11.53,9.78,14.62,18.85,True,250.0,300.0,350.0,400.0,500.0,True,2.28,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,대교,019680,8207.0,8122.0,7631.0,7619.0,6270.0,False,428.0,455.0,256.0,294.0,-280.0,False,False,6.6,6.3,2.94,2.76,-3.02,False,240.0,240.0,210.0,170.0,100.0,False,2.71,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,대성산업,128820,8370.0,9003.0,9455.0,8699.0,8450.0,False,-212.0,-120.0,61.0,-97.0,39.0,False,False,-63.97,73.02,-1.98,-14.15,10.57,False,0.0,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,대유플러스,000300,4341.0,4577.0,5034.0,4573.0,4529.0,False,95.0,69.0,365.0,163.0,145.0,True,False,-3.11,-17.46,4.31,7.07,-9.07,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,대한제분,001130,8075.0,8108.0,8646.0,9339.0,9702.0,True,442.0,362.0,328.0,235.0,230.0,True,False,4.14,7.44,7.05,2.25,2.7,False,2000.0,2000.0,2500.0,2000.0,2000.0,False,1.2,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,대한화섬,003830,1046.0,1108.0,1077.0,1142.0,869.0,False,-20.0,57.0,22.0,49.0,30.0,False,False,3.77,4.7,9.15,4.37,2.84,False,0.0,825.0,750.0,410.0,410.0,False,0.4,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,대호에이엘,069460,1176.0,1263.0,1324.0,1175.0,1214.0,False,-1.0,17.0,22.0,-10.0,26.0,False,False,-9.57,19.82,2.72,-12.62,2.43,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,동남합성,023450,1042.0,1374.0,1393.0,1261.0,1249.0,False,81.0,9.0,80.0,98.0,135.0,True,False,11.79,2.75,10.39,26.23,16.1,True,73.0,73.0,1240.0,200.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,동방,004140,5626.0,4670.0,5264.0,6330.0,5921.0,CHECK,257.0,146.0,142.0,209.0,246.0,True,False,14.64,-9.27,14.67,-8.33,12.87,False,10.0,10.0,10.0,0.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,동아타이어,282690,,283.0,1613.0,1560.0,1432.0,False,,14.0,124.0,180.0,170.0,True,False,,,4.88,,3.69,False,,0.0,300.0,500.0,800.0,True,8.1,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,동양피스톤,092780,2980.0,2942.0,3322.0,3648.0,3215.0,False,155.0,190.0,174.0,185.0,17.0,True,False,16.56,12.68,12.88,9.72,-7.29,False,0.0,100.0,120.0,120.0,60.0,False,1.04,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,동원산업,006040,15764.0,23811.0,24446.0,26826.0,28573.0,True,1514.0,2246.0,1777.0,1936.0,3065.0,True,False,9.96,19.65,7.35,4.45,21.01,True,3000.0,4000.0,3000.0,2000.0,5000.0,False,2.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,동원시스템즈,014820,13008.0,9633.0,10263.0,10424.0,10785.0,False,1269.0,880.0,788.0,752.0,977.0,True,False,23.62,20.8,13.17,8.69,10.97,True,250.0,500.0,500.0,500.0,600.0,True,1.68,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,두산중공업,034020,139523.0,138413.0,147611.0,156597.0,151324.0,CHECK,7982.0,9134.0,10035.0,10769.0,1541.0,True,False,-4.84,-8.51,-16.92,-14.73,-37.2,False,440.0,0.0,0.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,디와이파워,210540,2291.0,3245.0,3857.0,3435.0,3048.0,False,140.0,336.0,358.0,259.0,355.0,True,False,9.95,26.71,18.32,12.03,14.27,True,120.0,180.0,200.0,200.0,220.0,True,1.85,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,롯데렌탈,089860,15357.0,17772.0,18663.0,20506.0,22521.0,True,1117.0,1212.0,1124.0,1259.0,1599.0,True,False,9.22,4.76,5.1,4.84,6.73,False,0.0,0.0,0.0,72.0,120.0,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,롯데리츠,330590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 66, in checker
    df.loc[i, f""{columns[j]} 매출""] = revenue
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 723, in __setitem__
    iloc._setitem_with_indexer(indexer, value, self.name)
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 1730, in _setitem_with_indexer
    self._setitem_with_indexer_split_path(indexer, value, name)
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 1751, in _setitem_with_indexer_split_path
    value = self._align_series(indexer, Series(value))
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 2149, in _align_series
    raise ValueError(""Incompatible indexer with Series"")
ValueError: Incompatible indexer with Series
",,,,,,,,,,,,,,,
1873,롯데손해보험,000400,30270.0,33179.0,35245.0,36736.0,41182.0,True,358.0,1011.0,1213.0,-709.0,-310.0,False,False,6.15,14.24,16.44,-6.69,-2.53,False,10.0,20.0,0.0,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
